,Mean_Calories,label,activity
607,24835.75,13,"Basketball, shooting baskets"
608,34228.0,13,"Basketball, shooting baskets"
609,34246.0,13,"Basketball, shooting baskets"
610,494.25,14,"Basketball, wheelchair"
611,49392.25,14,"Basketball, wheelchair"
612,49432.75,14,"Basketball, wheelchair"
613,49398.25,14,"Basketball, wheelchair"
614,35821.75,14,"Basketball, wheelchair"
615,49386.25,14,"Basketball, wheelchair"
616,37478.25,14,"Basketball, wheelchair"
617,49417.0,14,"Basketball, wheelchair"
618,35766.25,14,"Basketball, wheelchair"
619,35825.0,14,"Basketball, wheelchair"
620,608.5,161,"Running, training, pushing wheelchair"
621,50239.0,161,"Running, training, pushing wheelchair"
622,60840.25,161,"Running, training, pushing wheelchair"
623,44092.0,161,"Running, training, pushing wheelchair"
624,60806.0,161,"Running, training, pushing wheelchair"
625,46124.5,161,"Running, training, pushing wheelchair"
626,60858.25,161,"Running, training, pushing wheelchair"
627,60836.75,161,"Running, training, pushing wheelchair"
628,44087.5,161,"Running, training, pushing wheelchair"
629,60882.25,161,"Running, training, pushing wheelchair"
630,190.25,16,Billiards
631,19013.75,16,Billiards
632,19006.5,16,Billiards
633,19061.25,16,Billiards
634,19030.0,16,Billiards
635,13802.75,16,Billiards
636,19031.5,16,Billiards
637,19030.5,16,Billiards
638,18970.5,16,Billiards
639,19027.25,16,Billiards
640,228.0,19,Bowling
641,22816.25,19,Bowling
642,22842.25,19,Bowling
643,22766.25,19,Bowling
644,18855.0,19,Bowling
645,22819.25,19,Bowling
646,22772.75,19,Bowling
647,22785.75,19,Bowling
648,18806.5,19,Bowling
649,22821.75,19,Bowling
650,912.5,20,"Boxing, in ring"
651,44043.5,20,"Boxing, in ring"
652,75343.25,20,"Boxing, in ring"
653,91200.5,20,"Boxing, in ring"
654,91236.0,20,"Boxing, in ring"
655,72283.5,20,"Boxing, in ring"
656,66135.5,20,"Boxing, in ring"
657,75291.5,20,"Boxing, in ring"
658,91240.0,20,"Boxing, in ring"
659,91282.25,20,"Boxing, in ring"
660,456.0,21,"Boxing, punching bag"
661,45562.0,21,"Boxing, punching bag"
662,33078.75,21,"Boxing, punching bag"
663,45627.75,21,"Boxing, punching bag"
664,45652.25,21,"Boxing, punching bag"
665,23569.0,21,"Boxing, punching bag"
666,33029.75,21,"Boxing, punching bag"
667,45576.25,21,"Boxing, punching bag"
668,45554.75,21,"Boxing, punching bag"
669,45575.5,21,"Boxing, punching bag"
670,684.25,22,"Boxing, sparring"
671,68417.0,22,"Boxing, sparring"
672,68456.25,22,"Boxing, sparring"
673,68410.25,22,"Boxing, sparring"
674,68436.75,22,"Boxing, sparring"
675,68418.0,22,"Boxing, sparring"
676,33047.75,22,"Boxing, sparring"
677,54126.0,22,"Boxing, sparring"
678,68407.5,22,"Boxing, sparring"
679,68406.0,22,"Boxing, sparring"
680,304.0,45,"Coaching: football, basketball, soccer…"
681,30388.0,45,"Coaching: football, basketball, soccer…"
682,24041.75,45,"Coaching: football, basketball, soccer…"
683,30384.0,45,"Coaching: football, basketball, soccer…"
684,24062.75,45,"Coaching: football, basketball, soccer…"
685,30375.75,45,"Coaching: football, basketball, soccer…"
686,25063.0,45,"Coaching: football, basketball, soccer…"
687,23068.75,45,"Coaching: football, basketball, soccer…"
688,30362.75,45,"Coaching: football, basketball, soccer…"
689,30396.0,45,"Coaching: football, basketball, soccer…"
690,380.25,47,"Cricket (batting, bowling)"
691,30095.25,47,"Cricket (batting, bowling)"
692,38032.25,47,"Cricket (batting, bowling)"
693,27554.25,47,"Cricket (batting, bowling)"
694,37973.25,47,"Cricket (batting, bowling)"
695,28794.75,47,"Cricket (batting, bowling)"
696,38044.25,47,"Cricket (batting, bowling)"
697,38032.0,47,"Cricket (batting, bowling)"
698,37968.0,47,"Cricket (batting, bowling)"
699,37993.0,47,"Cricket (batting, bowling)"
700,190.25,48,Croquet
701,19006.0,48,Croquet
702,18976.75,48,Croquet
703,15114.75,48,Croquet
704,19011.25,48,Croquet
705,19043.5,48,Croquet
706,13752.5,48,Croquet
707,19056.5,48,Croquet
708,19061.25,48,Croquet
709,19042.75,48,Croquet
710,304.0,54,Curling
711,30418.75,54,Curling
712,25057.0,54,Curling
713,30319.5,54,Curling
714,24080.75,54,Curling
715,30414.0,54,Curling
716,30337.5,54,Curling
717,30418.5,54,Curling
718,30382.5,54,Curling
719,30352.5,54,Curling
720,190.25,62,Darts (wall or lawn)
721,10470.75,62,Darts (wall or lawn)
722,18997.25,62,Darts (wall or lawn)
723,19025.75,62,Darts (wall or lawn)
724,19029.5,62,Darts (wall or lawn)
725,19068.75,62,Darts (wall or lawn)
726,19053.75,62,Darts (wall or lawn)
727,15044.75,62,Darts (wall or lawn)
728,19052.5,62,Darts (wall or lawn)
729,19020.5,62,Darts (wall or lawn)
730,456.0,66,Fencing
731,45587.0,66,Fencing
732,36062.5,66,Fencing
733,45613.0,66,Fencing
734,45595.0,66,Fencing
735,34553.75,66,Fencing
736,36064.5,66,Fencing
737,37612.0,66,Fencing
738,45530.5,66,Fencing
739,45611.25,66,Fencing
740,684.25,68,"Football, competitive"
741,68399.75,68,"Football, competitive"
742,68381.25,68,"Football, competitive"
743,68398.25,68,"Football, competitive"
744,68440.75,68,"Football, competitive"
745,68421.75,68,"Football, competitive"
746,68388.25,68,"Football, competitive"
747,68426.25,68,"Football, competitive"
748,42261.25,68,"Football, competitive"
749,68415.5,68,"Football, competitive"
750,608.5,69,"Football, touch, flag, general"
751,50224.75,69,"Football, touch, flag, general"
752,60909.25,69,"Football, touch, flag, general"
753,50223.25,69,"Football, touch, flag, general"
754,60887.5,69,"Football, touch, flag, general"
755,48181.5,69,"Football, touch, flag, general"
756,60833.25,69,"Football, touch, flag, general"
757,44108.75,69,"Football, touch, flag, general"
758,44093.0,69,"Football, touch, flag, general"
759,60803.0,69,"Football, touch, flag, general"
760,190.25,67,"Football or baseball, playing catch"
761,19018.25,67,"Football or baseball, playing catch"
762,18998.25,67,"Football or baseball, playing catch"
763,11749.0,67,"Football or baseball, playing catch"
764,13792.25,67,"Football or baseball, playing catch"
765,14434.75,67,"Football or baseball, playing catch"
766,19072.75,67,"Football or baseball, playing catch"
767,18992.0,67,"Football or baseball, playing catch"
768,18975.75,67,"Football or baseball, playing catch"
769,13762.25,67,"Football or baseball, playing catch"
770,228.0,70,"Frisbee playing, general"
771,16537.25,70,"Frisbee playing, general"
772,22783.5,70,"Frisbee playing, general"
773,17316.25,70,"Frisbee playing, general"
774,22867.75,70,"Frisbee playing, general"
775,18833.75,70,"Frisbee playing, general"
776,22782.0,70,"Frisbee playing, general"
777,22806.0,70,"Frisbee playing, general"
778,22768.25,70,"Frisbee playing, general"
779,16482.25,70,"Frisbee playing, general"
780,608.5,71,"Frisbee, ultimate frisbee"
781,60819.0,71,"Frisbee, ultimate frisbee"
782,60801.5,71,"Frisbee, ultimate frisbee"
783,44086.5,71,"Frisbee, ultimate frisbee"
784,60838.0,71,"Frisbee, ultimate frisbee"
785,48179.25,71,"Frisbee, ultimate frisbee"
786,33495.5,71,"Frisbee, ultimate frisbee"
787,60827.0,71,"Frisbee, ultimate frisbee"
788,50251.5,71,"Frisbee, ultimate frisbee"
789,60891.25,71,"Frisbee, ultimate frisbee"
790,342.5,76,"Golf, general"
791,34268.5,76,"Golf, general"
792,28231.5,76,"Golf, general"
793,18822.5,76,"Golf, general"
794,34252.25,76,"Golf, general"
795,34198.25,76,"Golf, general"
796,34252.75,76,"Golf, general"
797,34234.5,76,"Golf, general"
798,34255.25,76,"Golf, general"
799,34209.75,76,"Golf, general"
800,342.5,79,"Golf, walking and carrying clubs"
801,18842.25,79,"Golf, walking and carrying clubs"
802,34197.75,79,"Golf, walking and carrying clubs"
803,27084.25,79,"Golf, walking and carrying clubs"
804,34258.25,79,"Golf, walking and carrying clubs"
805,34279.0,79,"Golf, walking and carrying clubs"
806,28292.5,79,"Golf, walking and carrying clubs"
807,34270.0,79,"Golf, walking and carrying clubs"
808,34260.5,79,"Golf, walking and carrying clubs"
809,18840.0,79,"Golf, walking and carrying clubs"
810,228.0,75,"Golf, driving range"
811,22820.0,75,"Golf, driving range"
812,17279.5,75,"Golf, driving range"
813,17306.5,75,"Golf, driving range"
814,22848.0,75,"Golf, driving range"
815,22783.0,75,"Golf, driving range"
816,18101.5,75,"Golf, driving range"
817,22817.25,75,"Golf, driving range"
818,18871.25,75,"Golf, driving range"
819,17287.25,75,"Golf, driving range"
820,228.0,77,"Golf, miniature golf"
821,22772.25,77,"Golf, miniature golf"
822,22867.5,77,"Golf, miniature golf"
823,22840.75,77,"Golf, miniature golf"
824,22772.75,77,"Golf, miniature golf"
825,22776.25,77,"Golf, miniature golf"
826,22822.25,77,"Golf, miniature golf"
827,18067.25,77,"Golf, miniature golf"
828,18079.5,77,"Golf, miniature golf"
829,22793.25,77,"Golf, miniature golf"
830,327.0,80,"Golf, walking and pulling clubs"
831,23665.0,80,"Golf, walking and pulling clubs"
832,32755.75,80,"Golf, walking and pulling clubs"
833,24800.5,80,"Golf, walking and pulling clubs"
834,32708.75,80,"Golf, walking and pulling clubs"
835,32637.5,80,"Golf, walking and pulling clubs"
836,25863.0,80,"Golf, walking and pulling clubs"
837,32721.25,80,"Golf, walking and pulling clubs"
838,32711.5,80,"Golf, walking and pulling clubs"
839,32712.25,80,"Golf, walking and pulling clubs"
840,266.25,78,"Golf, using power cart"
841,19326.25,78,"Golf, using power cart"
842,26627.25,78,"Golf, using power cart"
843,26638.0,78,"Golf, using power cart"
844,26626.25,78,"Golf, using power cart"
845,26657.75,78,"Golf, using power cart"
846,26661.5,78,"Golf, using power cart"
847,26640.5,78,"Golf, using power cart"
848,26600.5,78,"Golf, using power cart"
849,20169.25,78,"Golf, using power cart"
850,304.0,81,Gymnastics
851,30404.0,81,Gymnastics
852,30406.0,81,Gymnastics
853,25085.0,81,Gymnastics
854,22015.5,81,Gymnastics
855,30398.0,81,Gymnastics
856,30393.75,81,Gymnastics
857,30334.75,81,Gymnastics
858,30415.5,81,Gymnastics
859,30365.75,81,Gymnastics
860,304.0,82,Hacky sack
861,30372.0,82,Hacky sack
862,30386.25,82,Hacky sack
863,30392.25,82,Hacky sack
864,30373.25,82,Hacky sack
865,30411.5,82,Hacky sack
866,15695.0,82,Hacky sack
867,23091.5,82,Hacky sack
868,30358.0,82,Hacky sack
869,30401.0,82,Hacky sack
870,912.5,83,Handball
871,91260.25,83,Handball
872,91214.25,83,Handball
873,75303.25,83,Handball
874,72242.0,83,Handball
875,66133.25,83,Handball
876,75353.0,83,Handball
877,91278.5,83,Handball
878,69175.0,83,Handball
879,91242.25,83,Handball
880,608.5,84,"Handball, team"
881,60871.75,84,"Handball, team"
882,60865.25,84,"Handball, team"
883,46113.75,84,"Handball, team"
884,46115.75,84,"Handball, team"
885,60802.75,84,"Handball, team"
886,60838.25,84,"Handball, team"
887,44035.25,84,"Handball, team"
888,60840.5,84,"Handball, team"
889,60871.25,84,"Handball, team"
890,608.5,87,"Hockey, field hockey"
891,60851.25,87,"Hockey, field hockey"
892,60874.75,87,"Hockey, field hockey"
893,60860.5,87,"Hockey, field hockey"
894,60886.75,87,"Hockey, field hockey"
895,48238.25,87,"Hockey, field hockey"
896,60893.0,87,"Hockey, field hockey"
897,60792.5,87,"Hockey, field hockey"
898,33500.25,87,"Hockey, field hockey"
899,60814.5,87,"Hockey, field hockey"
900,608.5,88,"Hockey, ice hockey"
901,35516.25,88,"Hockey, ice hockey"
902,60865.5,88,"Hockey, ice hockey"
903,60808.75,88,"Hockey, ice hockey"
904,60840.25,88,"Hockey, ice hockey"
905,60916.25,88,"Hockey, ice hockey"
906,50227.25,88,"Hockey, ice hockey"
907,60796.0,88,"Hockey, ice hockey"
908,50228.25,88,"Hockey, ice hockey"
909,50221.5,88,"Hockey, ice hockey"
910,304.0,134,"Riding a horse, general"
911,30412.75,134,"Riding a horse, general"
912,30398.0,134,"Riding a horse, general"
913,30398.5,134,"Riding a horse, general"
914,24063.0,134,"Riding a horse, general"
915,30364.75,134,"Riding a horse, general"
916,30409.25,134,"Riding a horse, general"
917,30382.75,134,"Riding a horse, general"
918,30354.0,134,"Riding a horse, general"
919,23012.0,134,"Riding a horse, general"
920,266.25,89,"Horesback riding, saddling horse"
921,26614.5,89,"Horesback riding, saddling horse"
922,26617.75,89,"Horesback riding, saddling horse"
923,26616.5,89,"Horesback riding, saddling horse"
924,26540.5,89,"Horesback riding, saddling horse"
925,26628.0,89,"Horesback riding, saddling horse"
926,19326.25,89,"Horesback riding, saddling horse"
927,21118.75,89,"Horesback riding, saddling horse"
928,21984.0,89,"Horesback riding, saddling horse"
929,26612.75,89,"Horesback riding, saddling horse"
930,266.25,92,"Horseback riding, grooming horse"
931,26636.5,92,"Horseback riding, grooming horse"
932,19276.0,92,"Horseback riding, grooming horse"
933,26581.0,92,"Horseback riding, grooming horse"
934,26617.5,92,"Horseback riding, grooming horse"
935,26641.0,92,"Horseback riding, grooming horse"
936,26585.0,92,"Horseback riding, grooming horse"
937,26646.75,92,"Horseback riding, grooming horse"
938,26636.0,92,"Horseback riding, grooming horse"
939,19325.0,92,"Horseback riding, grooming horse"
940,494.25,93,"Horseback riding, trotting"
941,49378.25,93,"Horseback riding, trotting"
942,40778.25,93,"Horseback riding, trotting"
943,49459.25,93,"Horseback riding, trotting"
944,49421.0,93,"Horseback riding, trotting"
945,49417.75,93,"Horseback riding, trotting"
946,37503.75,93,"Horseback riding, trotting"
947,37463.25,93,"Horseback riding, trotting"
948,49474.75,93,"Horseback riding, trotting"
949,37509.75,93,"Horseback riding, trotting"
950,190.25,94,"Horseback riding, walking"
951,19033.25,94,"Horseback riding, walking"
952,18983.75,94,"Horseback riding, walking"
953,18992.0,94,"Horseback riding, walking"
954,19046.25,94,"Horseback riding, walking"
955,13781.75,94,"Horseback riding, walking"
956,9841.5,94,"Horseback riding, walking"
957,19061.75,94,"Horseback riding, walking"
958,19050.0,94,"Horseback riding, walking"
959,18972.5,94,"Horseback riding, walking"
960,608.5,91,"Horse racing, galloping"
961,60853.25,91,"Horse racing, galloping"
962,60878.0,91,"Horse racing, galloping"
963,60828.75,91,"Horse racing, galloping"
964,48130.75,91,"Horse racing, galloping"
965,60892.75,91,"Horse racing, galloping"
966,60834.75,91,"Horse racing, galloping"
967,60838.5,91,"Horse racing, galloping"
968,60811.0,91,"Horse racing, galloping"
969,60869.0,91,"Horse racing, galloping"
970,456.0,90,"Horse grooming, moderate"
971,45538.0,90,"Horse grooming, moderate"
972,45598.25,90,"Horse grooming, moderate"
973,45651.25,90,"Horse grooming, moderate"
974,36111.5,90,"Horse grooming, moderate"
975,34575.75,90,"Horse grooming, moderate"
976,45602.75,90,"Horse grooming, moderate"
977,37674.75,90,"Horse grooming, moderate"
978,45615.5,90,"Horse grooming, moderate"
979,45543.25,90,"Horse grooming, moderate"
980,228.0,95,Horseshoe pitching
981,22853.5,95,Horseshoe pitching
982,22802.25,95,Horseshoe pitching
983,22813.0,95,Horseshoe pitching
984,12522.75,95,Horseshoe pitching
985,22779.75,95,Horseshoe pitching
986,22763.75,95,Horseshoe pitching
987,22740.5,95,Horseshoe pitching
988,22836.75,95,Horseshoe pitching
989,16535.0,95,Horseshoe pitching
990,912.5,100,Jai alai
991,91280.5,100,Jai alai
992,91231.75,100,Jai alai
993,75322.0,100,Jai alai
994,91273.0,100,Jai alai
995,91222.75,100,Jai alai
996,75345.75,100,Jai alai
997,69143.75,100,Jai alai
998,91236.25,100,Jai alai
999,91266.75,100,Jai alai
1000,760.5,112,"Martial arts, judo, karate, jujitsu"
1001,76076.75,112,"Martial arts, judo, karate, jujitsu"
1002,76048.5,112,"Martial arts, judo, karate, jujitsu"
1003,76037.5,112,"Martial arts, judo, karate, jujitsu"
1004,60245.5,112,"Martial arts, judo, karate, jujitsu"
1005,57672.0,112,"Martial arts, judo, karate, jujitsu"
1006,76021.25,112,"Martial arts, judo, karate, jujitsu"
1007,62769.5,112,"Martial arts, judo, karate, jujitsu"
1008,76037.5,112,"Martial arts, judo, karate, jujitsu"
1009,76107.0,112,"Martial arts, judo, karate, jujitsu"
1010,760.5,113,"Martial arts, kick boxing"
1011,76004.0,113,"Martial arts, kick boxing"
1012,76089.0,113,"Martial arts, kick boxing"
1013,46959.75,113,"Martial arts, kick boxing"
1014,76037.0,113,"Martial arts, kick boxing"
1015,60228.25,113,"Martial arts, kick boxing"
1016,55101.5,113,"Martial arts, kick boxing"
1017,36716.5,113,"Martial arts, kick boxing"
1018,57650.25,113,"Martial arts, kick boxing"
1019,76000.25,113,"Martial arts, kick boxing"
1020,760.5,114,"Martial arts, tae kwan do"
1021,76047.5,114,"Martial arts, tae kwan do"
1022,60240.5,114,"Martial arts, tae kwan do"
1023,76048.75,114,"Martial arts, tae kwan do"
1024,76064.75,114,"Martial arts, tae kwan do"
1025,76105.5,114,"Martial arts, tae kwan do"
1026,62807.5,114,"Martial arts, tae kwan do"
1027,76014.5,114,"Martial arts, tae kwan do"
1028,76101.75,114,"Martial arts, tae kwan do"
1029,76071.0,114,"Martial arts, tae kwan do"
1030,760.5,108,Krav maga training
1031,76025.25,108,Krav maga training
1032,76076.0,108,Krav maga training
1033,76070.75,108,Krav maga training
1034,76026.75,108,Krav maga training
1035,76014.75,108,Krav maga training
1036,55098.5,108,Krav maga training
1037,57683.25,108,Krav maga training
1038,76024.75,108,Krav maga training
1039,76014.25,108,Krav maga training
1040,304.0,102,Juggling
1041,30354.75,102,Juggling
1042,30365.0,102,Juggling
1043,30436.5,102,Juggling
1044,30428.0,102,Juggling
1045,30421.75,102,Juggling
1046,25076.75,102,Juggling
1047,30436.0,102,Juggling
1048,30409.0,102,Juggling
1049,30443.5,102,Juggling
1050,532.25,107,Kickball
1051,38601.0,107,Kickball
1052,42155.0,107,Kickball
1053,53271.75,107,Kickball
1054,32813.75,107,Kickball
1055,42120.0,107,Kickball
1056,53190.25,107,Kickball
1057,53229.75,107,Kickball
1058,53226.5,107,Kickball
1059,42125.5,107,Kickball
1060,608.5,109,Lacrosse
1061,60881.25,109,Lacrosse
1062,48213.75,109,Lacrosse
1063,60813.5,109,Lacrosse
1064,48169.75,109,Lacrosse
1065,46141.0,109,Lacrosse
1066,60894.75,109,Lacrosse
1067,60860.5,109,Lacrosse
1068,50243.25,109,Lacrosse
1069,50262.5,109,Lacrosse
1070,684.25,118,Orienteering
1071,49581.0,118,Orienteering
1072,51871.0,118,Orienteering
1073,68434.25,118,Orienteering
1074,68400.75,118,Orienteering
1075,68453.75,118,Orienteering
1076,49560.25,118,Orienteering
1077,51852.5,118,Orienteering
1078,68449.0,118,Orienteering
1079,68435.25,118,Orienteering
1080,456.0,123,Playing paddleball
1081,36094.25,123,Playing paddleball
1082,45629.75,123,Playing paddleball
1083,45636.25,123,Playing paddleball
1084,45569.5,123,Playing paddleball
1085,45632.0,123,Playing paddleball
1086,45602.5,123,Playing paddleball
1087,45622.75,123,Playing paddleball
1088,45611.75,123,Playing paddleball
1089,45603.25,123,Playing paddleball
1090,760.5,120,"Paddleball, competitive"
1091,76029.75,120,"Paddleball, competitive"
1092,39265.5,120,"Paddleball, competitive"
1093,60242.0,120,"Paddleball, competitive"
1094,76039.25,120,"Paddleball, competitive"
1095,60157.0,120,"Paddleball, competitive"
1096,76049.25,120,"Paddleball, competitive"
1097,76078.0,120,"Paddleball, competitive"
1098,60205.25,120,"Paddleball, competitive"
1099,55109.0,120,"Paddleball, competitive"
1100,608.5,128,Polo
1101,60831.75,128,Polo
1102,60845.25,128,Polo
1103,46159.5,128,Polo
1104,44083.0,128,Polo
1105,50240.75,128,Polo
1106,46151.5,128,Polo
1107,60866.75,128,Polo
1108,44049.25,128,Polo
1109,60833.75,128,Polo
1110,760.5,132,"Racquetball, competitive"
1111,62773.0,132,"Racquetball, competitive"
1112,76064.75,132,"Racquetball, competitive"
1113,76026.75,132,"Racquetball, competitive"
1114,76055.0,132,"Racquetball, competitive"
1115,75986.5,132,"Racquetball, competitive"
1116,76022.75,132,"Racquetball, competitive"
1117,76035.25,132,"Racquetball, competitive"
1118,76064.5,132,"Racquetball, competitive"
1119,76012.25,132,"Racquetball, competitive"
1120,532.25,124,Playing racquetball
1121,40417.0,124,Playing racquetball
1122,53270.5,124,Playing racquetball
1123,53203.75,124,Playing racquetball
1124,53262.5,124,Playing racquetball
1125,53230.25,124,Playing racquetball
1126,53208.25,124,Playing racquetball
1127,53197.5,124,Playing racquetball
1128,53196.25,124,Playing racquetball
1129,53215.75,124,Playing racquetball
1130,836.5,136,"Rock climbing, ascending rock"
1131,83639.25,136,"Rock climbing, ascending rock"
1132,60603.75,136,"Rock climbing, ascending rock"
1133,69076.0,136,"Rock climbing, ascending rock"
1134,83635.75,136,"Rock climbing, ascending rock"
1135,40416.25,136,"Rock climbing, ascending rock"
1136,83625.75,136,"Rock climbing, ascending rock"
1137,22945.25,136,"Rock climbing, ascending rock"
1138,83647.0,136,"Rock climbing, ascending rock"
1139,83716.5,136,"Rock climbing, ascending rock"
1140,608.5,138,"Rock climbing, rappelling"
1141,60863.0,138,"Rock climbing, rappelling"
1142,60861.25,138,"Rock climbing, rappelling"
1143,60825.25,138,"Rock climbing, rappelling"
1144,60878.5,138,"Rock climbing, rappelling"
1145,60787.75,138,"Rock climbing, rappelling"
1146,44081.75,138,"Rock climbing, rappelling"
1147,50257.5,138,"Rock climbing, rappelling"
1148,48161.25,138,"Rock climbing, rappelling"
1149,60926.0,138,"Rock climbing, rappelling"
1150,912.5,103,"Jumping rope, fast"
1151,75341.75,103,"Jumping rope, fast"
1152,91248.5,103,"Jumping rope, fast"
1153,91279.5,103,"Jumping rope, fast"
1154,91261.5,103,"Jumping rope, fast"
1155,91265.5,103,"Jumping rope, fast"
1156,53225.25,103,"Jumping rope, fast"
1157,91295.75,103,"Jumping rope, fast"
1158,69176.75,103,"Jumping rope, fast"
1159,91230.0,103,"Jumping rope, fast"
1160,760.5,104,"Jumping rope, moderate"
1161,76088.0,104,"Jumping rope, moderate"
1162,76058.0,104,"Jumping rope, moderate"
1163,76035.25,104,"Jumping rope, moderate"
1164,76041.5,104,"Jumping rope, moderate"
1165,76066.5,104,"Jumping rope, moderate"
1166,76063.0,104,"Jumping rope, moderate"
1167,75988.5,104,"Jumping rope, moderate"
1168,76037.5,104,"Jumping rope, moderate"
1169,76040.25,104,"Jumping rope, moderate"
1170,608.5,105,"Jumping rope, slow"
1171,60842.75,105,"Jumping rope, slow"
1172,60897.75,105,"Jumping rope, slow"
1173,48183.75,105,"Jumping rope, slow"
1174,60848.25,105,"Jumping rope, slow"
1175,60889.0,105,"Jumping rope, slow"
1176,60892.25,105,"Jumping rope, slow"
1177,60917.25,105,"Jumping rope, slow"
1178,60863.25,105,"Jumping rope, slow"
1179,48205.5,105,"Jumping rope, slow"
1180,760.5,145,Rugby
1181,76027.5,145,Rugby
1182,76037.25,145,Rugby
1183,76024.0,145,Rugby
1184,76071.75,145,Rugby
1185,41787.5,145,Rugby
1186,44401.0,145,Rugby
1187,76023.25,145,Rugby
1188,76071.75,145,Rugby
1189,76113.25,145,Rugby
1190,228.0,165,"Shuffleboard, lawn bowling"
1191,22799.25,165,"Shuffleboard, lawn bowling"
1192,17313.5,165,"Shuffleboard, lawn bowling"
1193,18833.25,165,"Shuffleboard, lawn bowling"
1194,18025.75,165,"Shuffleboard, lawn bowling"
1195,22749.75,165,"Shuffleboard, lawn bowling"
1196,22790.75,165,"Shuffleboard, lawn bowling"
1197,18832.25,165,"Shuffleboard, lawn bowling"
1198,16519.0,165,"Shuffleboard, lawn bowling"
1199,22778.5,165,"Shuffleboard, lawn bowling"
1200,380.25,167,Skateboarding
1201,38025.5,167,Skateboarding
1202,38016.0,167,Skateboarding
1203,31400.5,167,Skateboarding
1204,30072.25,167,Skateboarding
1205,28801.25,167,Skateboarding
1206,28806.75,167,Skateboarding
1207,38038.0,167,Skateboarding
1208,38063.0,167,Skateboarding
1209,38041.5,167,Skateboarding
1210,532.25,140,Roller skating
1211,53213.5,140,Roller skating
1212,53246.0,140,Roller skating
1213,43933.75,140,Roller skating
1214,53212.0,140,Roller skating
1215,38551.5,140,Roller skating
1216,53208.0,140,Roller skating
1217,53240.75,140,Roller skating
1218,38534.5,140,Roller skating
1219,53221.75,140,Roller skating
1220,912.5,139,"Roller blading, in-line skating"
1221,91262.0,139,"Roller blading, in-line skating"
1222,75376.75,139,"Roller blading, in-line skating"
1223,91267.25,139,"Roller blading, in-line skating"
1224,72291.5,139,"Roller blading, in-line skating"
1225,50190.25,139,"Roller blading, in-line skating"
1226,75344.75,139,"Roller blading, in-line skating"
1227,91295.0,139,"Roller blading, in-line skating"
1228,44083.0,139,"Roller blading, in-line skating"
1229,75338.75,139,"Roller blading, in-line skating"
1230,228.0,174,Sky diving
1231,17247.0,174,Sky diving
1232,22790.5,174,Sky diving
1233,16543.5,174,Sky diving
1234,22782.0,174,Sky diving
1235,22787.75,174,Sky diving
1236,13313.0,174,Sky diving
1237,22806.25,174,Sky diving
1238,18785.5,174,Sky diving
1239,22778.5,174,Sky diving
1240,760.5,180,"Soccer, competitive"
1241,76076.5,180,"Soccer, competitive"
1242,55110.0,180,"Soccer, competitive"
1243,76025.75,180,"Soccer, competitive"
1244,62783.5,180,"Soccer, competitive"
1245,62785.5,180,"Soccer, competitive"
1246,76068.75,180,"Soccer, competitive"
1247,76098.0,180,"Soccer, competitive"
1248,76047.0,180,"Soccer, competitive"
1249,76101.25,180,"Soccer, competitive"
1250,532.25,125,Playing soccer
1251,53249.75,125,Playing soccer
1252,53229.25,125,Playing soccer
1253,53170.75,125,Playing soccer
1254,53203.25,125,Playing soccer
1255,53248.0,125,Playing soccer
1256,53185.5,125,Playing soccer
1257,53211.0,125,Playing soccer
1258,40303.0,125,Playing soccer
1259,53187.0,125,Playing soccer
1260,380.25,181,Softball or baseball
1261,38078.0,181,Softball or baseball
1262,31379.75,181,Softball or baseball
1263,37978.5,181,Softball or baseball
1264,30094.5,181,Softball or baseball
1265,37996.5,181,Softball or baseball
1266,38052.75,181,Softball or baseball
1267,38026.25,181,Softball or baseball
1268,30140.75,181,Softball or baseball
1269,38065.0,181,Softball or baseball
1270,304.0,182,"Softball, officiating"
1271,30388.25,182,"Softball, officiating"
1272,30427.75,182,"Softball, officiating"
1273,30387.25,182,"Softball, officiating"
1274,30406.75,182,"Softball, officiating"
1275,30426.25,182,"Softball, officiating"
1276,30415.75,182,"Softball, officiating"
1277,30382.25,182,"Softball, officiating"
1278,30404.25,182,"Softball, officiating"
1279,30329.5,182,"Softball, officiating"
1280,456.0,183,"Softball, pitching"
1281,45596.25,183,"Softball, pitching"
1282,45564.75,183,"Softball, pitching"
1283,37658.0,183,"Softball, pitching"
1284,45596.5,183,"Softball, pitching"
1285,45627.25,183,"Softball, pitching"
1286,45605.5,183,"Softball, pitching"
1287,45628.75,183,"Softball, pitching"
1288,45624.75,183,"Softball, pitching"
1289,36093.25,183,"Softball, pitching"
1290,912.5,185,Squash
1291,91219.5,185,Squash
1292,75362.0,185,Squash
1293,91253.0,185,Squash
1294,91234.75,185,Squash
1295,72251.25,185,Squash
1296,50188.25,185,Squash
1297,91273.0,185,Squash
1298,66138.75,185,Squash
1299,91235.75,185,Squash
1300,304.0,205,"Table tennis, ping pong"
1301,30404.75,205,"Table tennis, ping pong"
1302,21993.75,205,"Table tennis, ping pong"
1303,30373.75,205,"Table tennis, ping pong"
1304,30424.0,205,"Table tennis, ping pong"
1305,23002.5,205,"Table tennis, ping pong"
1306,30432.5,205,"Table tennis, ping pong"
1307,30313.0,205,"Table tennis, ping pong"
1308,30439.0,205,"Table tennis, ping pong"
1309,23086.75,205,"Table tennis, ping pong"
1310,304.0,206,Tai chi
