,Mean_Calories,label,activity
1377,608.605,2,Circuit training
1378,608.9549999999999,2,Circuit training
1379,608.6899999999999,2,Circuit training
1380,608.2775,2,Circuit training
1381,608.7475,2,Circuit training
1382,608.7625,2,Circuit training
1383,608.645,2,Circuit training
1384,608.7375000000001,2,Circuit training
1385,607.9475,2,Circuit training
1386,608.0825,2,Circuit training
1387,608.635,2,Circuit training
1388,608.3399999999999,2,Circuit training
1389,608.5225,2,Circuit training
1390,608.775,2,Circuit training
1391,608.6975,2,Circuit training
1392,608.655,2,Circuit training
1393,608.1475,2,Circuit training
1394,608.4325,2,Circuit training
1395,608.765,2,Circuit training
1396,608.535,2,Circuit training
1397,608.0475,2,Circuit training
1398,609.035,2,Circuit training
1399,608.6650000000001,2,Circuit training
1400,608.6424999999999,2,Circuit training
1401,608.61,2,Circuit training
1402,608.47,2,Circuit training
1403,608.855,2,Circuit training
1404,607.9300000000001,2,Circuit training
1405,608.0025,2,Circuit training
1406,608.415,2,Circuit training
1407,608.4549999999999,2,Circuit training
1408,608.41,2,Circuit training
1409,608.4025,2,Circuit training
1410,609.1100000000001,2,Circuit training
1411,608.25,2,Circuit training
1412,608.355,2,Circuit training
1413,608.2674999999999,2,Circuit training
1414,608.6750000000001,2,Circuit training
1415,608.8325,2,Circuit training
1416,608.6725,2,Circuit training
1417,608.4575,2,Circuit training
1418,608.1,2,Circuit training
1419,608.0074999999999,2,Circuit training
1420,608.3275,2,Circuit training
1421,607.8825,2,Circuit training
1422,609.1600000000001,2,Circuit training
1423,608.2425000000001,2,Circuit training
1424,608.5775,2,Circuit training
1425,608.55,2,Circuit training
1426,608.0875,2,Circuit training
1427,608.5325,2,Circuit training
1428,608.3974999999999,2,Circuit training
1429,608.4625000000001,2,Circuit training
1430,608.645,2,Circuit training
1431,608.3025,2,Circuit training
1432,608.56,2,Circuit training
1433,608.8924999999999,2,Circuit training
1434,608.34,2,Circuit training
1435,608.495,2,Circuit training
1436,608.4725,2,Circuit training
1437,608.39,2,Circuit training
1438,608.8175,2,Circuit training
1439,608.65,2,Circuit training
1440,608.14,2,Circuit training
1441,608.335,2,Circuit training
1442,608.7825,2,Circuit training
1443,609.215,2,Circuit training
1444,608.175,2,Circuit training
1445,608.2574999999999,2,Circuit training
1446,608.6975,2,Circuit training
1447,608.8500000000001,2,Circuit training
1448,608.3249999999999,2,Circuit training
1449,608.4725,2,Circuit training
1450,608.9549999999999,2,Circuit training
1451,607.775,2,Circuit training
1452,608.5600000000001,2,Circuit training
1453,608.69,2,Circuit training
1454,608.4275,2,Circuit training
1455,608.8100000000001,2,Circuit training
1456,608.5925000000001,2,Circuit training
1457,608.94,2,Circuit training
1458,608.6625,2,Circuit training
1459,608.785,2,Circuit training
1460,608.1925,2,Circuit training
1461,608.8774999999999,2,Circuit training
1462,608.6400000000001,2,Circuit training
1463,608.4575,2,Circuit training
1464,608.7674999999999,2,Circuit training
1465,608.8125,2,Circuit training
1466,608.9275,2,Circuit training
1467,608.465,2,Circuit training
1468,607.9525,2,Circuit training
1469,608.4000000000001,2,Circuit training
1470,608.25,2,Circuit training
1471,608.2725,2,Circuit training
1472,608.44,2,Circuit training
1473,608.605,2,Circuit training
1474,608.8825,2,Circuit training
1475,608.9875,2,Circuit training
1476,608.565,2,Circuit training
1477,608.7225,2,Circuit training
1478,608.2724999999999,2,Circuit training
1479,609.0875000000001,2,Circuit training
1480,608.4775,2,Circuit training
1481,608.455,2,Circuit training
1482,608.6800000000001,2,Circuit training
1483,608.335,2,Circuit training
1484,608.6725,2,Circuit training
1485,608.3375,2,Circuit training
1486,608.4300000000001,2,Circuit training
1487,608.4475,2,Circuit training
1488,608.2375,2,Circuit training
1489,608.1625,2,Circuit training
1490,608.31,2,Circuit training
1491,608.5125,2,Circuit training
1492,608.2674999999999,2,Circuit training
1493,609.0475,2,Circuit training
1494,608.235,2,Circuit training
1495,608.3475,2,Circuit training
1496,608.6949999999999,2,Circuit training
1497,608.77,2,Circuit training
1498,608.5575,2,Circuit training
1499,608.9775000000001,2,Circuit training
1500,608.6,2,Circuit training
1501,608.54,2,Circuit training
1502,456.0,18,"Weight lifting, body building, vigorous"
1503,455.6975,18,"Weight lifting, body building, vigorous"
1504,456.08,18,"Weight lifting, body building, vigorous"
1505,456.135,18,"Weight lifting, body building, vigorous"
1506,455.645,18,"Weight lifting, body building, vigorous"
1507,455.855,18,"Weight lifting, body building, vigorous"
1508,455.82,18,"Weight lifting, body building, vigorous"
1509,456.25,18,"Weight lifting, body building, vigorous"
1510,455.8225,18,"Weight lifting, body building, vigorous"
1511,455.935,18,"Weight lifting, body building, vigorous"
1512,455.95000000000005,18,"Weight lifting, body building, vigorous"
1513,455.7675,18,"Weight lifting, body building, vigorous"
1514,456.38,18,"Weight lifting, body building, vigorous"
1515,455.8325,18,"Weight lifting, body building, vigorous"
1516,456.1,18,"Weight lifting, body building, vigorous"
1517,456.1725,18,"Weight lifting, body building, vigorous"
1518,455.6375,18,"Weight lifting, body building, vigorous"
1519,455.85249999999996,18,"Weight lifting, body building, vigorous"
1520,456.315,18,"Weight lifting, body building, vigorous"
1521,455.615,18,"Weight lifting, body building, vigorous"
1522,456.01,18,"Weight lifting, body building, vigorous"
1523,456.03499999999997,18,"Weight lifting, body building, vigorous"
1524,456.245,18,"Weight lifting, body building, vigorous"
1525,455.8175,18,"Weight lifting, body building, vigorous"
1526,456.17499999999995,18,"Weight lifting, body building, vigorous"
1527,455.83,18,"Weight lifting, body building, vigorous"
1528,456.075,18,"Weight lifting, body building, vigorous"
1529,455.87,18,"Weight lifting, body building, vigorous"
1530,455.64,18,"Weight lifting, body building, vigorous"
1531,456.10249999999996,18,"Weight lifting, body building, vigorous"
1532,455.885,18,"Weight lifting, body building, vigorous"
1533,455.87,18,"Weight lifting, body building, vigorous"
1534,455.37249999999995,18,"Weight lifting, body building, vigorous"
1535,455.66499999999996,18,"Weight lifting, body building, vigorous"
1536,456.3025,18,"Weight lifting, body building, vigorous"
1537,455.9225,18,"Weight lifting, body building, vigorous"
1538,456.2175,18,"Weight lifting, body building, vigorous"
1539,456.3775,18,"Weight lifting, body building, vigorous"
1540,456.135,18,"Weight lifting, body building, vigorous"
1541,456.4225,18,"Weight lifting, body building, vigorous"
1542,456.11749999999995,18,"Weight lifting, body building, vigorous"
1543,456.25250000000005,18,"Weight lifting, body building, vigorous"
1544,456.26750000000004,18,"Weight lifting, body building, vigorous"
1545,455.97249999999997,18,"Weight lifting, body building, vigorous"
1546,456.13,18,"Weight lifting, body building, vigorous"
1547,456.04499999999996,18,"Weight lifting, body building, vigorous"
1548,456.265,18,"Weight lifting, body building, vigorous"
1549,455.985,18,"Weight lifting, body building, vigorous"
1550,456.3075,18,"Weight lifting, body building, vigorous"
1551,455.74749999999995,18,"Weight lifting, body building, vigorous"
1552,455.895,18,"Weight lifting, body building, vigorous"
1553,456.155,18,"Weight lifting, body building, vigorous"
1554,456.29499999999996,18,"Weight lifting, body building, vigorous"
1555,455.74250000000006,18,"Weight lifting, body building, vigorous"
1556,456.27250000000004,18,"Weight lifting, body building, vigorous"
1557,455.94999999999993,18,"Weight lifting, body building, vigorous"
1558,455.4,18,"Weight lifting, body building, vigorous"
1559,456.275,18,"Weight lifting, body building, vigorous"
1560,455.615,18,"Weight lifting, body building, vigorous"
1561,455.64750000000004,18,"Weight lifting, body building, vigorous"
1562,456.00250000000005,18,"Weight lifting, body building, vigorous"
1563,455.885,18,"Weight lifting, body building, vigorous"
1564,456.45,18,"Weight lifting, body building, vigorous"
1565,455.8775,18,"Weight lifting, body building, vigorous"
1566,456.0825,18,"Weight lifting, body building, vigorous"
1567,456.37,18,"Weight lifting, body building, vigorous"
1568,456.4175,18,"Weight lifting, body building, vigorous"
1569,456.0225,18,"Weight lifting, body building, vigorous"
1570,456.13250000000005,18,"Weight lifting, body building, vigorous"
1571,455.74,18,"Weight lifting, body building, vigorous"
1572,455.9925,18,"Weight lifting, body building, vigorous"
1573,456.17,18,"Weight lifting, body building, vigorous"
1574,456.39,18,"Weight lifting, body building, vigorous"
1575,455.59,18,"Weight lifting, body building, vigorous"
1576,456.1425,18,"Weight lifting, body building, vigorous"
1577,455.89,18,"Weight lifting, body building, vigorous"
1578,456.1125,18,"Weight lifting, body building, vigorous"
1579,455.39250000000004,18,"Weight lifting, body building, vigorous"
1580,455.7,18,"Weight lifting, body building, vigorous"
1581,456.105,18,"Weight lifting, body building, vigorous"
1582,455.9575,18,"Weight lifting, body building, vigorous"
1583,455.87,18,"Weight lifting, body building, vigorous"
1584,456.38249999999994,18,"Weight lifting, body building, vigorous"
1585,455.8025,18,"Weight lifting, body building, vigorous"
1586,455.985,18,"Weight lifting, body building, vigorous"
1587,455.8175,18,"Weight lifting, body building, vigorous"
1588,456.2075,18,"Weight lifting, body building, vigorous"
1589,456.0525,18,"Weight lifting, body building, vigorous"
1590,456.21500000000003,18,"Weight lifting, body building, vigorous"
1591,456.02,18,"Weight lifting, body building, vigorous"
1592,456.2725,18,"Weight lifting, body building, vigorous"
1593,455.59749999999997,18,"Weight lifting, body building, vigorous"
1594,456.03749999999997,18,"Weight lifting, body building, vigorous"
1595,455.725,18,"Weight lifting, body building, vigorous"
1596,456.5375,18,"Weight lifting, body building, vigorous"
1597,455.5075,18,"Weight lifting, body building, vigorous"
1598,455.88,18,"Weight lifting, body building, vigorous"
1599,455.545,18,"Weight lifting, body building, vigorous"
1600,456.11,18,"Weight lifting, body building, vigorous"
1601,455.89,18,"Weight lifting, body building, vigorous"
1602,456.15,18,"Weight lifting, body building, vigorous"
1603,456.0575,18,"Weight lifting, body building, vigorous"
1604,456.0375,18,"Weight lifting, body building, vigorous"
1605,456.095,18,"Weight lifting, body building, vigorous"
1606,456.47749999999996,18,"Weight lifting, body building, vigorous"
1607,456.07,18,"Weight lifting, body building, vigorous"
1608,456.29749999999996,18,"Weight lifting, body building, vigorous"
1609,456.245,18,"Weight lifting, body building, vigorous"
1610,456.1175,18,"Weight lifting, body building, vigorous"
1611,455.87,18,"Weight lifting, body building, vigorous"
1612,456.52,18,"Weight lifting, body building, vigorous"
1613,455.63,18,"Weight lifting, body building, vigorous"
1614,456.41499999999996,18,"Weight lifting, body building, vigorous"
1615,456.03249999999997,18,"Weight lifting, body building, vigorous"
1616,456.40250000000003,18,"Weight lifting, body building, vigorous"
1617,455.89,18,"Weight lifting, body building, vigorous"
1618,455.9,18,"Weight lifting, body building, vigorous"
1619,455.8275,18,"Weight lifting, body building, vigorous"
1620,456.4375,18,"Weight lifting, body building, vigorous"
1621,455.985,18,"Weight lifting, body building, vigorous"
1622,456.3375,18,"Weight lifting, body building, vigorous"
1623,455.4225,18,"Weight lifting, body building, vigorous"
1624,455.96750000000003,18,"Weight lifting, body building, vigorous"
1625,456.065,18,"Weight lifting, body building, vigorous"
1626,456.525,18,"Weight lifting, body building, vigorous"
1627,455.95500000000004,18,"Weight lifting, body building, vigorous"
1628,456.6,18,"Weight lifting, body building, vigorous"
1629,456.52,18,"Weight lifting, body building, vigorous"
1630,455.75499999999994,18,"Weight lifting, body building, vigorous"
1631,456.24,18,"Weight lifting, body building, vigorous"
1632,455.79999999999995,18,"Weight lifting, body building, vigorous"
1633,456.25,18,"Weight lifting, body building, vigorous"
1634,455.8375,18,"Weight lifting, body building, vigorous"
1635,455.85,18,"Weight lifting, body building, vigorous"
1636,456.20500000000004,18,"Weight lifting, body building, vigorous"
1637,455.745,18,"Weight lifting, body building, vigorous"
1638,456.24249999999995,18,"Weight lifting, body building, vigorous"
1639,456.2275,18,"Weight lifting, body building, vigorous"
1640,456.375,18,"Weight lifting, body building, vigorous"
1641,455.31000000000006,18,"Weight lifting, body building, vigorous"
1642,456.2825,18,"Weight lifting, body building, vigorous"
1643,456.19,18,"Weight lifting, body building, vigorous"
1644,456.04999999999995,18,"Weight lifting, body building, vigorous"
1645,455.91999999999996,18,"Weight lifting, body building, vigorous"
1646,455.9475,18,"Weight lifting, body building, vigorous"
1647,456.23,18,"Weight lifting, body building, vigorous"
1648,455.975,18,"Weight lifting, body building, vigorous"
1649,455.9875,18,"Weight lifting, body building, vigorous"
1650,456.59000000000003,18,"Weight lifting, body building, vigorous"
1651,455.6975,18,"Weight lifting, body building, vigorous"
1652,455.875,18,"Weight lifting, body building, vigorous"
1653,455.98249999999996,18,"Weight lifting, body building, vigorous"
1654,456.3175,18,"Weight lifting, body building, vigorous"
1655,455.6325,18,"Weight lifting, body building, vigorous"
1656,456.43,18,"Weight lifting, body building, vigorous"
1657,456.34250000000003,18,"Weight lifting, body building, vigorous"
1658,456.3175,18,"Weight lifting, body building, vigorous"
1659,456.655,18,"Weight lifting, body building, vigorous"
1660,456.05499999999995,18,"Weight lifting, body building, vigorous"
1661,455.5675,18,"Weight lifting, body building, vigorous"
1662,455.7925,18,"Weight lifting, body building, vigorous"
1663,455.6175,18,"Weight lifting, body building, vigorous"
1664,456.6225,18,"Weight lifting, body building, vigorous"
1665,456.1,18,"Weight lifting, body building, vigorous"
1666,456.0925,18,"Weight lifting, body building, vigorous"
1667,456.1725,18,"Weight lifting, body building, vigorous"
1668,456.06999999999994,18,"Weight lifting, body building, vigorous"
1669,456.14,18,"Weight lifting, body building, vigorous"
1670,455.90500000000003,18,"Weight lifting, body building, vigorous"
1671,455.645,18,"Weight lifting, body building, vigorous"
1672,456.3125,18,"Weight lifting, body building, vigorous"
1673,455.77750000000003,18,"Weight lifting, body building, vigorous"
1674,455.8375,18,"Weight lifting, body building, vigorous"
1675,456.1700000000001,18,"Weight lifting, body building, vigorous"
1676,456.325,18,"Weight lifting, body building, vigorous"
1677,455.855,18,"Weight lifting, body building, vigorous"
1678,456.0475,18,"Weight lifting, body building, vigorous"
1679,455.735,18,"Weight lifting, body building, vigorous"
1680,456.37250000000006,18,"Weight lifting, body building, vigorous"
1681,455.51,18,"Weight lifting, body building, vigorous"
1682,456.2325,18,"Weight lifting, body building, vigorous"
1683,456.06000000000006,18,"Weight lifting, body building, vigorous"
1684,456.32000000000005,18,"Weight lifting, body building, vigorous"
1685,456.11250000000007,18,"Weight lifting, body building, vigorous"
1686,456.12,18,"Weight lifting, body building, vigorous"
1687,455.7025,18,"Weight lifting, body building, vigorous"
1688,455.64,18,"Weight lifting, body building, vigorous"
1689,456.36249999999995,18,"Weight lifting, body building, vigorous"
1690,456.1975,18,"Weight lifting, body building, vigorous"
1691,455.72,18,"Weight lifting, body building, vigorous"
1692,455.655,18,"Weight lifting, body building, vigorous"
1693,455.78,18,"Weight lifting, body building, vigorous"
1694,456.3625,18,"Weight lifting, body building, vigorous"
1695,455.84,18,"Weight lifting, body building, vigorous"
1696,456.04999999999995,18,"Weight lifting, body building, vigorous"
1697,455.9075,18,"Weight lifting, body building, vigorous"
1698,456.0875,18,"Weight lifting, body building, vigorous"
1699,455.80000000000007,18,"Weight lifting, body building, vigorous"
1700,455.9375,18,"Weight lifting, body building, vigorous"
1701,455.41,18,"Weight lifting, body building, vigorous"
1702,455.72749999999996,18,"Weight lifting, body building, vigorous"
1703,456.3025,18,"Weight lifting, body building, vigorous"
1704,456.065,18,"Weight lifting, body building, vigorous"
1705,455.8375,18,"Weight lifting, body building, vigorous"
1706,456.00750000000005,18,"Weight lifting, body building, vigorous"
1707,455.88250000000005,18,"Weight lifting, body building, vigorous"
1708,456.0525,18,"Weight lifting, body building, vigorous"
1709,456.07500000000005,18,"Weight lifting, body building, vigorous"
1710,456.43500000000006,18,"Weight lifting, body building, vigorous"
1711,455.78,18,"Weight lifting, body building, vigorous"
1712,456.46999999999997,18,"Weight lifting, body building, vigorous"
1713,456.1975,18,"Weight lifting, body building, vigorous"
1714,456.4675,18,"Weight lifting, body building, vigorous"
1715,455.895,18,"Weight lifting, body building, vigorous"
1716,456.13,18,"Weight lifting, body building, vigorous"
1717,455.87,18,"Weight lifting, body building, vigorous"
1718,455.8925,18,"Weight lifting, body building, vigorous"
1719,455.85249999999996,18,"Weight lifting, body building, vigorous"
1720,456.1175,18,"Weight lifting, body building, vigorous"
1721,456.07,18,"Weight lifting, body building, vigorous"
1722,455.75250000000005,18,"Weight lifting, body building, vigorous"
1723,456.2025,18,"Weight lifting, body building, vigorous"
1724,456.39,18,"Weight lifting, body building, vigorous"
1725,456.365,18,"Weight lifting, body building, vigorous"
1726,456.05,18,"Weight lifting, body building, vigorous"
1727,455.795,18,"Weight lifting, body building, vigorous"
1728,456.27250000000004,18,"Weight lifting, body building, vigorous"
1729,456.37250000000006,18,"Weight lifting, body building, vigorous"
1730,455.9975,18,"Weight lifting, body building, vigorous"
1731,455.67,18,"Weight lifting, body building, vigorous"
1732,456.03499999999997,18,"Weight lifting, body building, vigorous"
1733,455.83000000000004,18,"Weight lifting, body building, vigorous"
1734,456.15999999999997,18,"Weight lifting, body building, vigorous"
1735,456.2775,18,"Weight lifting, body building, vigorous"
1736,455.625,18,"Weight lifting, body building, vigorous"
1737,456.02250000000004,18,"Weight lifting, body building, vigorous"
1738,456.335,18,"Weight lifting, body building, vigorous"
1739,455.6025,18,"Weight lifting, body building, vigorous"
1740,456.4775,18,"Weight lifting, body building, vigorous"
1741,455.58500000000004,18,"Weight lifting, body building, vigorous"
1742,456.25,18,"Weight lifting, body building, vigorous"
1743,456.37,18,"Weight lifting, body building, vigorous"
1744,455.745,18,"Weight lifting, body building, vigorous"
1745,455.84999999999997,18,"Weight lifting, body building, vigorous"
1746,456.1775,18,"Weight lifting, body building, vigorous"
1747,456.09499999999997,18,"Weight lifting, body building, vigorous"
1748,456.34749999999997,18,"Weight lifting, body building, vigorous"
1749,455.9175,18,"Weight lifting, body building, vigorous"
1750,455.625,18,"Weight lifting, body building, vigorous"
1751,455.5625,18,"Weight lifting, body building, vigorous"
1752,456.15250000000003,18,"Weight lifting, body building, vigorous"
1753,456.06499999999994,18,"Weight lifting, body building, vigorous"
1754,455.705,18,"Weight lifting, body building, vigorous"
1755,455.9675,18,"Weight lifting, body building, vigorous"
1756,456.1875,18,"Weight lifting, body building, vigorous"
1757,456.0799999999999,18,"Weight lifting, body building, vigorous"
1758,455.875,18,"Weight lifting, body building, vigorous"
1759,456.0075,18,"Weight lifting, body building, vigorous"
1760,455.99,18,"Weight lifting, body building, vigorous"
1761,456.0425,18,"Weight lifting, body building, vigorous"
1762,456.0375,18,"Weight lifting, body building, vigorous"
1763,456.52,18,"Weight lifting, body building, vigorous"
1764,455.495,18,"Weight lifting, body building, vigorous"
1765,456.245,18,"Weight lifting, body building, vigorous"
1766,456.63500000000005,18,"Weight lifting, body building, vigorous"
1767,456.25249999999994,18,"Weight lifting, body building, vigorous"
1768,455.6575,18,"Weight lifting, body building, vigorous"
1769,456.07500000000005,18,"Weight lifting, body building, vigorous"
1770,455.67499999999995,18,"Weight lifting, body building, vigorous"
1771,455.4625,18,"Weight lifting, body building, vigorous"
1772,456.33500000000004,18,"Weight lifting, body building, vigorous"
1773,456.06500000000005,18,"Weight lifting, body building, vigorous"
1774,456.44,18,"Weight lifting, body building, vigorous"
1775,456.6625,18,"Weight lifting, body building, vigorous"
1776,455.75,18,"Weight lifting, body building, vigorous"
1777,455.815,18,"Weight lifting, body building, vigorous"
1778,455.925,18,"Weight lifting, body building, vigorous"
1779,455.91749999999996,18,"Weight lifting, body building, vigorous"
1780,456.485,18,"Weight lifting, body building, vigorous"
1781,456.3075,18,"Weight lifting, body building, vigorous"
1782,456.25,18,"Weight lifting, body building, vigorous"
1783,455.9925,18,"Weight lifting, body building, vigorous"
1784,456.055,18,"Weight lifting, body building, vigorous"
1785,456.4325,18,"Weight lifting, body building, vigorous"
1786,455.9675,18,"Weight lifting, body building, vigorous"
1787,456.175,18,"Weight lifting, body building, vigorous"
1788,455.7675,18,"Weight lifting, body building, vigorous"
1789,455.73750000000007,18,"Weight lifting, body building, vigorous"
1790,456.54249999999996,18,"Weight lifting, body building, vigorous"
1791,456.2075,18,"Weight lifting, body building, vigorous"
1792,456.3125,18,"Weight lifting, body building, vigorous"
1793,456.08000000000004,18,"Weight lifting, body building, vigorous"
1794,456.25,18,"Weight lifting, body building, vigorous"
1795,456.18,18,"Weight lifting, body building, vigorous"
1796,455.99,18,"Weight lifting, body building, vigorous"
1797,455.985,18,"Weight lifting, body building, vigorous"
1798,455.94,18,"Weight lifting, body building, vigorous"
1799,455.735,18,"Weight lifting, body building, vigorous"
1800,456.3625,18,"Weight lifting, body building, vigorous"
1801,456.27,18,"Weight lifting, body building, vigorous"
1802,456.05999999999995,18,"Weight lifting, body building, vigorous"
1803,456.14250000000004,18,"Weight lifting, body building, vigorous"
1804,456.0525,18,"Weight lifting, body building, vigorous"
1805,455.8925,18,"Weight lifting, body building, vigorous"
1806,456.40000000000003,18,"Weight lifting, body building, vigorous"
1807,456.1,18,"Weight lifting, body building, vigorous"
1808,456.0425,18,"Weight lifting, body building, vigorous"
1809,455.75,18,"Weight lifting, body building, vigorous"
1810,456.1525,18,"Weight lifting, body building, vigorous"
1811,455.88,18,"Weight lifting, body building, vigorous"
1812,456.13250000000005,18,"Weight lifting, body building, vigorous"
1813,456.1825,18,"Weight lifting, body building, vigorous"
1814,455.85,18,"Weight lifting, body building, vigorous"
1815,456.2725,18,"Weight lifting, body building, vigorous"
1816,456.03000000000003,18,"Weight lifting, body building, vigorous"
1817,456.065,18,"Weight lifting, body building, vigorous"
1818,455.6975,18,"Weight lifting, body building, vigorous"
1819,455.81,18,"Weight lifting, body building, vigorous"
1820,455.885,18,"Weight lifting, body building, vigorous"
1821,456.37,18,"Weight lifting, body building, vigorous"
1822,456.27,18,"Weight lifting, body building, vigorous"
1823,455.9475,18,"Weight lifting, body building, vigorous"
1824,456.3575,18,"Weight lifting, body building, vigorous"
1825,455.93000000000006,18,"Weight lifting, body building, vigorous"
1826,456.18499999999995,18,"Weight lifting, body building, vigorous"
1827,455.7025,18,"Weight lifting, body building, vigorous"
1828,456.2375,18,"Weight lifting, body building, vigorous"
1829,456.16999999999996,18,"Weight lifting, body building, vigorous"
1830,455.9425,18,"Weight lifting, body building, vigorous"
1831,455.7925,18,"Weight lifting, body building, vigorous"
1832,455.70000000000005,18,"Weight lifting, body building, vigorous"
1833,455.81999999999994,18,"Weight lifting, body building, vigorous"
1834,455.78,18,"Weight lifting, body building, vigorous"
1835,456.25250000000005,18,"Weight lifting, body building, vigorous"
1836,455.885,18,"Weight lifting, body building, vigorous"
1837,455.74,18,"Weight lifting, body building, vigorous"
1838,456.1275,18,"Weight lifting, body building, vigorous"
1839,455.8775,18,"Weight lifting, body building, vigorous"
1840,455.86749999999995,18,"Weight lifting, body building, vigorous"
1841,455.79,18,"Weight lifting, body building, vigorous"
1842,456.3125,18,"Weight lifting, body building, vigorous"
1843,455.625,18,"Weight lifting, body building, vigorous"
1844,456.29499999999996,18,"Weight lifting, body building, vigorous"
1845,456.15000000000003,18,"Weight lifting, body building, vigorous"
1846,456.04499999999996,18,"Weight lifting, body building, vigorous"
1847,455.8875,18,"Weight lifting, body building, vigorous"
1848,455.6025,18,"Weight lifting, body building, vigorous"
1849,456.20500000000004,18,"Weight lifting, body building, vigorous"
1850,456.0625,18,"Weight lifting, body building, vigorous"
1851,456.4,18,"Weight lifting, body building, vigorous"
1852,455.5875,18,"Weight lifting, body building, vigorous"
1853,455.78,18,"Weight lifting, body building, vigorous"
1854,455.4425,18,"Weight lifting, body building, vigorous"
1855,456.275,18,"Weight lifting, body building, vigorous"
1856,455.70000000000005,18,"Weight lifting, body building, vigorous"
1857,455.925,18,"Weight lifting, body building, vigorous"
1858,455.645,18,"Weight lifting, body building, vigorous"
1859,456.1875,18,"Weight lifting, body building, vigorous"
1860,456.34250000000003,18,"Weight lifting, body building, vigorous"
1861,455.8125,18,"Weight lifting, body building, vigorous"
1862,455.6825,18,"Weight lifting, body building, vigorous"
1863,455.80999999999995,18,"Weight lifting, body building, vigorous"
1864,455.7975,18,"Weight lifting, body building, vigorous"
1865,455.89250000000004,18,"Weight lifting, body building, vigorous"
1866,455.86249999999995,18,"Weight lifting, body building, vigorous"
1867,456.0225,18,"Weight lifting, body building, vigorous"
1868,455.99249999999995,18,"Weight lifting, body building, vigorous"
1869,455.88750000000005,18,"Weight lifting, body building, vigorous"
1870,455.97749999999996,18,"Weight lifting, body building, vigorous"
1871,455.5475,18,"Weight lifting, body building, vigorous"
1872,456.25,18,"Weight lifting, body building, vigorous"
1873,456.1775,18,"Weight lifting, body building, vigorous"
1874,455.925,18,"Weight lifting, body building, vigorous"
1875,456.24250000000006,18,"Weight lifting, body building, vigorous"
1876,456.00750000000005,18,"Weight lifting, body building, vigorous"
1877,455.89,18,"Weight lifting, body building, vigorous"
1878,456.5825,18,"Weight lifting, body building, vigorous"
1879,456.31000000000006,18,"Weight lifting, body building, vigorous"
1880,456.47249999999997,18,"Weight lifting, body building, vigorous"
1881,456.2775,18,"Weight lifting, body building, vigorous"
1882,455.8525,18,"Weight lifting, body building, vigorous"
1883,455.90999999999997,18,"Weight lifting, body building, vigorous"
1884,455.985,18,"Weight lifting, body building, vigorous"
1885,455.77250000000004,18,"Weight lifting, body building, vigorous"
1886,455.87249999999995,18,"Weight lifting, body building, vigorous"
1887,456.2275000000001,18,"Weight lifting, body building, vigorous"
1888,455.6875,18,"Weight lifting, body building, vigorous"
1889,456.155,18,"Weight lifting, body building, vigorous"
1890,456.115,18,"Weight lifting, body building, vigorous"
1891,455.615,18,"Weight lifting, body building, vigorous"
1892,456.21500000000003,18,"Weight lifting, body building, vigorous"
1893,455.9,18,"Weight lifting, body building, vigorous"
1894,456.145,18,"Weight lifting, body building, vigorous"
1895,455.6475,18,"Weight lifting, body building, vigorous"
1896,455.5125,18,"Weight lifting, body building, vigorous"
1897,455.90999999999997,18,"Weight lifting, body building, vigorous"
1898,455.95,18,"Weight lifting, body building, vigorous"
1899,455.8325,18,"Weight lifting, body building, vigorous"
1900,456.29499999999996,18,"Weight lifting, body building, vigorous"
1901,455.73,18,"Weight lifting, body building, vigorous"
1902,455.985,18,"Weight lifting, body building, vigorous"
1903,456.33000000000004,18,"Weight lifting, body building, vigorous"
1904,455.95,18,"Weight lifting, body building, vigorous"
1905,456.62,18,"Weight lifting, body building, vigorous"
1906,456.025,18,"Weight lifting, body building, vigorous"
1907,456.33,18,"Weight lifting, body building, vigorous"
1908,456.40250000000003,18,"Weight lifting, body building, vigorous"
1909,456.4275,18,"Weight lifting, body building, vigorous"
1910,456.11249999999995,18,"Weight lifting, body building, vigorous"
1911,456.02750000000003,18,"Weight lifting, body building, vigorous"
1912,456.5575,18,"Weight lifting, body building, vigorous"
1913,455.65999999999997,18,"Weight lifting, body building, vigorous"
1914,455.79499999999996,18,"Weight lifting, body building, vigorous"
1915,455.705,18,"Weight lifting, body building, vigorous"
1916,456.1075,18,"Weight lifting, body building, vigorous"
1917,455.97749999999996,18,"Weight lifting, body building, vigorous"
1918,455.99,18,"Weight lifting, body building, vigorous"
1919,455.51750000000004,18,"Weight lifting, body building, vigorous"
1920,455.8,18,"Weight lifting, body building, vigorous"
1921,455.80999999999995,18,"Weight lifting, body building, vigorous"
1922,456.41999999999996,18,"Weight lifting, body building, vigorous"
1923,456.345,18,"Weight lifting, body building, vigorous"
1924,455.77500000000003,18,"Weight lifting, body building, vigorous"
1925,455.4975,18,"Weight lifting, body building, vigorous"
1926,455.85249999999996,18,"Weight lifting, body building, vigorous"
1927,455.95000000000005,18,"Weight lifting, body building, vigorous"
1928,455.9075,18,"Weight lifting, body building, vigorous"
1929,456.395,18,"Weight lifting, body building, vigorous"
1930,455.76,18,"Weight lifting, body building, vigorous"
1931,456.53249999999997,18,"Weight lifting, body building, vigorous"
1932,455.7475,18,"Weight lifting, body building, vigorous"
1933,455.9525,18,"Weight lifting, body building, vigorous"
